frame,object_id,object_type,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,window_index,window_start_frame,local_frame,sam3_track_id,text_prompt
125,robot_001,robot,641.586125808348,318.4479717813051,3402,610,272,675,352,65,80,7,112,13,0,robot
125,soccer_ball_001,soccer_ball,704.4342105263158,363.49122807017545,228,697,355,713,373,16,18,7,112,13,0,small orange ball
126,robot_001,robot,636.4820809248555,320.12167630057803,3460,604,274,670,354,66,80,7,112,14,0,robot
126,soccer_ball_001,soccer_ball,704.7782608695652,364.60434782608695,230,697,356,713,374,16,18,7,112,14,0,small orange ball
127,robot_001,robot,630.9686352076858,321.9084487143261,3539,598,275,665,356,67,81,7,112,15,0,robot
127,soccer_ball_001,soccer_ball,704.847533632287,365.3139013452914,223,697,357,713,374,16,17,7,112,15,0,small orange ball
128,soccer_ball_001,soccer_ball,705.3438914027149,366.9592760180996,221,698,359,714,376,16,17,8,128,0,0,small orange ball
129,robot_001,robot,610.5338028169014,330.214647887324,3550,578,281,646,364,68,83,8,128,1,0,robot
129,soccer_ball_001,soccer_ball,705.3087557603686,369.4239631336405,217,698,361,714,379,16,18,8,128,1,0,small orange ball
130,robot_001,robot,602.5334572490706,332.10249601699417,3766,569,283,639,367,70,84,8,128,2,0,robot
130,soccer_ball_001,soccer_ball,705.3122171945702,370.6289592760181,221,698,362,714,380,16,18,8,128,2,0,small orange ball
131,robot_001,robot,594.6301790281329,334.3156010230179,3910,560,285,632,370,72,85,8,128,3,0,robot
131,soccer_ball_001,soccer_ball,705.431718061674,371.9955947136564,227,698,364,714,381,16,17,8,128,3,0,small orange ball
132,robot_001,robot,586.867064973861,336.4441125217824,4017,552,287,625,373,73,86,8,128,4,0,robot
132,soccer_ball_001,soccer_ball,705.2751091703057,373.2532751091703,229,698,365,714,382,16,17,8,128,4,0,small orange ball
133,robot_001,robot,573.3156114064766,342.19212179797006,4138,539,291,611,379,72,88,8,128,5,0,robot
133,soccer_ball_001,soccer_ball,705.3464912280701,375.6798245614035,228,698,367,714,385,16,18,8,128,5,0,small orange ball
134,robot_001,robot,568.0389114347099,345.0093100978754,4189,534,293,606,382,72,89,8,128,6,0,robot
134,soccer_ball_001,soccer_ball,704.9269406392694,376.7214611872146,219,697,368,714,386,17,18,8,128,6,0,small orange ball
135,robot_001,robot,563.6038715769594,348.2162417374882,4236,529,296,601,385,72,89,8,128,7,0,robot
135,soccer_ball_001,soccer_ball,704.545871559633,377.7385321100917,218,697,369,713,386,16,17,8,128,7,0,small orange ball
136,robot_001,robot,559.4467203682393,350.3118527042578,4345,525,298,597,387,72,89,8,128,8,0,robot
136,soccer_ball_001,soccer_ball,703.9629629629629,378.69444444444446,216,697,371,712,388,15,17,8,128,8,0,small orange ball
137,robot_001,robot,551.4822773593265,355.6657066902969,4514,517,302,590,394,73,92,8,128,9,0,robot
137,soccer_ball_001,soccer_ball,702.6854838709677,380.741935483871,248,695,372,712,390,17,18,8,128,9,0,small orange ball
138,robot_001,robot,549.0907118055555,358.3693576388889,4608,513,304,589,397,76,93,8,128,10,0,robot
138,soccer_ball_001,soccer_ball,702.0522088353414,382.1485943775101,249,694,374,711,391,17,17,8,128,10,0,small orange ball
139,robot_001,robot,547.9097597922528,360.8026401211859,4621,513,306,587,399,74,93,8,128,11,0,robot
139,soccer_ball_001,soccer_ball,701.2610441767068,383.1204819277109,249,693,375,710,392,17,17,8,128,11,0,small orange ball
140,robot_001,robot,547.6784711725329,363.0172748866336,4631,513,308,586,402,73,94,8,128,12,0,robot
140,soccer_ball_001,soccer_ball,700.4129554655871,384.03643724696354,247,692,375,709,393,17,18,8,128,12,0,small orange ball
141,robot_001,robot,547.4070138150903,364.2435706695005,4705,513,309,586,403,73,94,8,128,13,0,robot
141,soccer_ball_001,soccer_ball,698.97265625,385.55078125,256,691,377,708,395,17,18,8,128,13,0,small orange ball
142,robot_001,robot,546.9915110356536,364.0793718166384,4712,512,309,586,403,74,94,8,128,14,0,robot
142,soccer_ball_001,soccer_ball,697.976,386.348,250,690,378,707,395,17,17,8,128,14,0,small orange ball
143,robot_001,robot,546.9355527102006,364.2163892445583,4686,512,309,586,403,74,94,8,128,15,0,robot
143,soccer_ball_001,soccer_ball,697.0205761316872,387.0987654320988,243,689,379,706,396,17,17,8,128,15,0,small orange ball
144,robot_001,robot,547.2971014492754,364.3903985507246,4416,512,310,586,402,74,92,9,144,0,0,robot
144,soccer_ball_001,soccer_ball,696.0462962962963,387.5324074074074,216,689,379,704,396,15,17,9,144,0,0,small orange ball
145,robot_001,robot,548.7297839162397,362.3423925150368,4489,513,308,588,401,75,93,9,144,1,0,robot
145,soccer_ball_001,soccer_ball,694.081081081081,388.3243243243243,222,686,381,703,396,17,15,9,144,1,0,small orange ball
146,robot_001,robot,549.5562458398048,361.8835145329488,4507,514,308,589,400,75,92,9,144,2,0,robot
146,soccer_ball_001,soccer_ball,693.4439461883408,389.2645739910314,223,685,382,703,397,18,15,9,144,2,0,small orange ball
147,robot_001,robot,550.0593971631206,361.5232712765957,4512,514,308,590,400,76,92,9,144,3,0,robot
147,soccer_ball_001,soccer_ball,693.017316017316,390.2987012987013,231,685,382,702,399,17,17,9,144,3,0,small orange ball
148,robot_001,robot,550.60251878038,361.38621299160405,4526,514,308,591,400,77,92,9,144,4,0,robot
148,soccer_ball_001,soccer_ball,692.9521739130435,390.89130434782606,230,685,383,702,400,17,17,9,144,4,0,small orange ball
149,robot_001,robot,550.9723190932868,361.56364428945074,4588,514,309,592,400,78,91,9,144,5,0,robot
149,soccer_ball_001,soccer_ball,692.4958333333333,391.4625,240,685,383,701,401,16,18,9,144,5,0,small orange ball
150,robot_001,robot,552.5159110723627,361.80710549258936,4588,516,308,594,400,78,92,9,144,6,0,robot
150,soccer_ball_001,soccer_ball,692.5555555555555,391.8205128205128,234,685,384,702,401,17,17,9,144,6,0,small orange ball
151,robot_001,robot,554.4892880328933,362.217701796148,4621,519,309,595,401,76,92,9,144,7,0,robot
151,soccer_ball_001,soccer_ball,692.4725738396625,392.36708860759495,237,685,384,701,402,16,18,9,144,7,0,small orange ball
152,robot_001,robot,557.0463861920173,362.4302049622438,4635,523,309,596,401,73,92,9,144,8,0,robot
152,soccer_ball_001,soccer_ball,692.5063829787234,392.3446808510639,235,685,384,701,402,16,18,9,144,8,0,small orange ball
153,robot_001,robot,560.2275592262552,363.7300586828951,4601,526,310,599,402,73,92,9,144,9,0,robot
153,soccer_ball_001,soccer_ball,692.5020746887967,392.73029045643153,241,685,384,701,402,16,18,9,144,9,0,small orange ball
154,robot_001,robot,560.3908193908194,364.84641784641786,4662,525,311,600,404,75,93,9,144,10,0,robot
154,soccer_ball_001,soccer_ball,692.4327731092437,392.78991596638656,238,685,384,701,402,16,18,9,144,10,0,small orange ball
155,robot_001,robot,561.0511471269207,365.9459061250263,4751,525,311,601,405,76,94,9,144,11,0,robot
155,soccer_ball_001,soccer_ball,692.9793388429752,392.85537190082647,242,685,385,702,402,17,17,9,144,11,0,small orange ball
156,robot_001,robot,562.682612312812,367.0771630615641,4808,527,312,602,407,75,95,9,144,12,0,robot
156,soccer_ball_001,soccer_ball,693.3601694915254,392.864406779661,236,686,385,702,402,16,17,9,144,12,0,small orange ball
157,robot_001,robot,568.5180673136485,369.64732603758,4843,535,313,608,409,73,96,9,144,13,0,robot
157,soccer_ball_001,soccer_ball,694.4730290456431,392.5767634854772,241,687,384,703,402,16,18,9,144,13,0,small orange ball
158,robot_001,robot,570.3135731807032,370.5026573998365,4892,536,314,609,410,73,96,9,144,14,0,robot
158,soccer_ball_001,soccer_ball,694.9173553719008,392.3595041322314,242,687,384,704,402,17,18,9,144,14,0,small orange ball
159,robot_001,robot,571.1128935231602,372.0453178263485,4987,536,315,611,412,75,97,9,144,15,0,robot
159,soccer_ball_001,soccer_ball,695.6694560669456,392.2384937238494,239,688,384,705,401,17,17,9,144,15,0,small orange ball
160,soccer_ball_001,soccer_ball,696.7039711191336,393.1119133574008,277,689,383,706,403,17,20,10,160,0,0,small orange ball
161,robot_001,robot,578.1559235166568,376.3642814902424,5073,544,317,618,417,74,100,10,160,1,0,robot
161,soccer_ball_001,soccer_ball,696.9888888888889,392.6592592592593,270,689,384,706,403,17,19,10,160,1,0,small orange ball
162,robot_001,robot,581.294901065449,376.80555555555554,5256,546,319,623,419,77,100,10,160,2,0,robot
162,soccer_ball_001,soccer_ball,697.0970149253732,392.32089552238807,268,689,383,706,402,17,19,10,160,2,0,small orange ball
163,robot_001,robot,584.7344611290629,377.2953811062536,5261,550,319,626,419,76,100,10,160,3,0,robot
163,soccer_ball_001,soccer_ball,697.5576208178438,392.1301115241636,269,689,383,707,402,18,19,10,160,3,0,small orange ball
164,robot_001,robot,589.1095041322315,377.4874154770849,5324,553,319,631,419,78,100,10,160,4,0,robot
164,soccer_ball_001,soccer_ball,697.6052631578947,392.0864661654135,266,689,383,707,402,18,19,10,160,4,0,small orange ball
165,robot_001,robot,598.7492015780575,377.4553823032125,5323,562,319,639,419,77,100,10,160,5,0,robot
165,soccer_ball_001,soccer_ball,697.8030303030303,391.7916666666667,264,690,383,707,402,17,19,10,160,5,0,small orange ball
166,robot_001,robot,604.3831967213115,377.4504470938897,5368,568,319,645,419,77,100,10,160,6,0,robot
166,soccer_ball_001,soccer_ball,697.8598484848485,391.7234848484849,264,690,383,707,401,17,18,10,160,6,0,small orange ball
167,robot_001,robot,610.9308609765188,377.1712635109952,5366,575,319,651,419,76,100,10,160,7,0,robot
167,soccer_ball_001,soccer_ball,697.7444444444444,391.8148148148149,270,690,383,707,402,17,19,10,160,7,0,small orange ball
168,robot_001,robot,617.8753006475486,377.3491211840888,5405,581,318,659,419,78,101,10,160,8,0,robot
168,soccer_ball_001,soccer_ball,697.8880597014926,391.79477611940297,268,690,383,707,402,17,19,10,160,8,0,small orange ball
169,robot_001,robot,630.0283766353418,376.6920950801548,5427,592,319,670,419,78,100,10,160,9,0,robot
169,soccer_ball_001,soccer_ball,697.7269372693727,391.3505535055351,271,690,382,707,401,17,19,10,160,9,0,small orange ball
170,robot_001,robot,633.2865209471767,377.1976320582878,5490,594,319,674,420,80,101,10,160,10,0,robot
170,soccer_ball_001,soccer_ball,697.7111111111111,391.31851851851854,270,690,382,707,401,17,19,10,160,10,0,small orange ball
171,robot_001,robot,634.7391147244806,377.8794941282746,5535,594,320,678,421,84,101,10,160,11,0,robot
171,soccer_ball_001,soccer_ball,697.2591240875912,391.1788321167883,274,689,382,706,401,17,19,10,160,11,0,small orange ball
172,robot_001,robot,635.0312895641165,378.6845722553807,5529,593,321,679,423,86,102,10,160,12,0,robot
172,soccer_ball_001,soccer_ball,697.1351351351351,390.9266409266409,259,689,382,706,400,17,18,10,160,12,0,small orange ball
173,robot_001,robot,631.9964707958355,379.7125463208047,5667,589,323,677,425,88,102,10,160,13,0,robot
173,soccer_ball_001,soccer_ball,696.7720588235294,390.9558823529412,272,688,382,706,400,18,18,10,160,13,0,small orange ball
174,robot_001,robot,628.6403923629357,380.7169381678052,5709,585,325,674,426,89,101,10,160,14,0,robot
174,soccer_ball_001,soccer_ball,696.8174904942965,390.7680608365019,263,688,382,706,400,18,18,10,160,14,0,small orange ball
175,robot_001,robot,624.2534847702633,381.7308552744794,5811,581,325,670,427,89,102,10,160,15,0,robot
175,soccer_ball_001,soccer_ball,696.5777777777778,390.662962962963,270,688,382,706,400,18,18,10,160,15,0,small orange ball
176,soccer_ball_001,soccer_ball,696.8171641791045,391.089552238806,268,689,382,706,401,17,19,11,176,0,0,small orange ball
177,soccer_ball_001,soccer_ball,696.2269230769231,390.60769230769233,260,688,382,705,400,17,18,11,176,1,0,small orange ball
178,soccer_ball_001,soccer_ball,696.2567049808429,390.6360153256705,261,688,382,705,400,17,18,11,176,2,0,small orange ball
179,soccer_ball_001,soccer_ball,696.2269230769231,390.60769230769233,260,688,382,705,400,17,18,11,176,3,0,small orange ball
180,soccer_ball_001,soccer_ball,696.2310606060606,390.5,264,688,382,705,400,17,18,11,176,4,0,small orange ball
181,soccer_ball_001,soccer_ball,696.2205882352941,390.25735294117646,272,688,381,705,400,17,19,11,176,5,0,small orange ball
182,soccer_ball_001,soccer_ball,696.1794871794872,390.1831501831502,273,688,381,705,400,17,19,11,176,6,0,small orange ball
183,robot_001,robot,585.6482429205049,389.6410781303309,5862,543,331,632,436,89,105,11,176,7,0,robot
183,soccer_ball_001,soccer_ball,696.1854545454545,390.2327272727273,275,688,381,705,400,17,19,11,176,7,0,small orange ball
184,robot_001,robot,585.0739698825087,389.7756081416515,6043,542,331,631,436,89,105,11,176,8,0,robot
184,soccer_ball_001,soccer_ball,696.2427536231884,390.1594202898551,276,688,381,705,400,17,19,11,176,8,0,small orange ball
185,robot_001,robot,583.814214876033,389.67553719008265,6050,541,331,630,436,89,105,11,176,9,0,robot
185,soccer_ball_001,soccer_ball,696.2427536231884,390.1594202898551,276,688,381,705,400,17,19,11,176,9,0,small orange ball
186,robot_001,robot,584.6599835661463,390.2105176663928,6085,542,331,631,436,89,105,11,176,10,0,robot
186,soccer_ball_001,soccer_ball,696.452296819788,390.1660777385159,283,688,381,706,400,18,19,11,176,10,0,small orange ball
187,robot_001,robot,586.0358598207009,390.43846780766097,6135,543,331,632,437,89,106,11,176,11,0,robot
187,soccer_ball_001,soccer_ball,696.6713780918728,390.0247349823322,283,688,381,706,400,18,19,11,176,11,0,small orange ball
188,robot_001,robot,587.1867410567771,390.519527404004,6094,544,331,633,436,89,105,11,176,12,0,robot
188,soccer_ball_001,soccer_ball,696.729537366548,389.93594306049823,281,688,381,706,400,18,19,11,176,12,0,small orange ball
189,robot_001,robot,588.4943292287751,392.5452041477641,6172,546,332,634,438,88,106,11,176,13,0,robot
189,soccer_ball_001,soccer_ball,696.8285714285714,389.87142857142857,280,688,381,706,400,18,19,11,176,13,0,small orange ball
190,robot_001,robot,589.2448649522885,392.2480996280123,6183,546,332,635,438,89,106,11,176,14,0,robot
190,soccer_ball_001,soccer_ball,697.2350746268656,389.6268656716418,268,689,381,706,399,17,18,11,176,14,0,small orange ball
191,robot_001,robot,590.4569848755896,391.01902748414375,6149,547,331,637,437,90,106,11,176,15,0,robot
191,soccer_ball_001,soccer_ball,697.3496240601504,389.6729323308271,266,689,381,707,399,18,18,11,176,15,0,small orange ball
192,soccer_ball_001,soccer_ball,697.400826446281,389.0206611570248,242,689,381,707,398,18,17,12,192,0,0,small orange ball
193,soccer_ball_001,soccer_ball,697.5125,388.7,240,689,381,707,397,18,16,12,192,1,0,small orange ball
194,soccer_ball_001,soccer_ball,697.6141078838174,388.73029045643153,241,689,381,707,397,18,16,12,192,2,0,small orange ball
195,soccer_ball_001,soccer_ball,697.7692307692307,388.5991902834008,247,689,380,707,397,18,17,12,192,3,0,small orange ball
196,soccer_ball_001,soccer_ball,697.9878048780488,388.5813008130081,246,689,380,707,397,18,17,12,192,4,0,small orange ball
197,soccer_ball_001,soccer_ball,698.0725806451613,388.36290322580646,248,690,380,707,397,17,17,12,192,5,0,small orange ball
198,soccer_ball_001,soccer_ball,698.3411764705883,388.2705882352941,255,690,380,708,397,18,17,12,192,6,0,small orange ball
199,soccer_ball_001,soccer_ball,698.3411764705883,388.2705882352941,255,690,380,708,397,18,17,12,192,7,0,small orange ball
200,soccer_ball_001,soccer_ball,698.3423076923077,388.43461538461537,260,690,380,708,398,18,18,12,192,8,0,small orange ball
201,robot_001,robot,595.8911015428777,382.54036598493,5574,555,323,639,426,84,103,12,192,9,0,robot
201,soccer_ball_001,soccer_ball,698.4202334630351,388.2023346303502,257,690,380,708,397,18,17,12,192,9,0,small orange ball
202,robot_001,robot,596.520217048836,382.72466304918606,5713,556,323,640,427,84,104,12,192,10,0,robot
202,soccer_ball_001,soccer_ball,698.4384615384615,388.30384615384617,260,690,380,708,398,18,18,12,192,10,0,small orange ball
203,robot_001,robot,597.9958027282266,382.10038474991256,5718,558,323,641,426,83,103,12,192,11,0,robot
203,soccer_ball_001,soccer_ball,698.38671875,388.20703125,256,690,380,708,397,18,17,12,192,11,0,small orange ball
204,robot_001,robot,601.350106685633,381.9996443812233,5624,561,322,643,425,82,103,12,192,12,0,robot
204,soccer_ball_001,soccer_ball,698.4732824427481,388.0801526717557,262,690,379,708,397,18,18,12,192,12,0,small orange ball
205,robot_001,robot,604.3649010165864,380.4480114143036,5607,564,321,647,424,83,103,12,192,13,0,robot
205,soccer_ball_001,soccer_ball,698.4115384615385,388.1,260,690,379,708,397,18,18,12,192,13,0,small orange ball
206,robot_001,robot,611.2758186397984,376.920474991004,5558,571,318,653,420,82,102,12,192,14,0,robot
206,soccer_ball_001,soccer_ball,698.4115384615385,388.1,260,690,379,708,397,18,18,12,192,14,0,small orange ball
207,robot_001,robot,615.7395965836816,375.6863528984191,5503,575,317,657,418,82,101,12,192,15,0,robot
207,soccer_ball_001,soccer_ball,698.5019157088122,387.98850574712645,261,690,379,708,397,18,18,12,192,15,0,small orange ball
208,robot_001,robot,621.1825654750526,375.0785700630855,5231,583,316,661,417,78,101,13,208,0,0,robot
208,soccer_ball_001,soccer_ball,698.3976833976834,388.27413127413126,259,690,379,708,398,18,19,13,208,0,0,small orange ball
209,robot_001,robot,625.4308074059935,373.3735445695744,5239,587,315,665,415,78,100,13,208,1,0,robot
209,soccer_ball_001,soccer_ball,698.383141762452,388.0153256704981,261,690,379,708,397,18,18,13,208,1,0,small orange ball
210,robot_001,robot,629.20566146736,371.474484883497,5193,589,314,671,414,82,100,13,208,2,0,robot
210,soccer_ball_001,soccer_ball,698.383141762452,388.0153256704981,261,690,379,708,397,18,18,13,208,2,0,small orange ball
211,robot_001,robot,628.7344106463878,370.63212927756655,5260,588,314,671,413,83,99,13,208,3,0,robot
211,soccer_ball_001,soccer_ball,698.35,388.00384615384615,260,690,379,708,397,18,18,13,208,3,0,small orange ball
212,robot_001,robot,627.3492759146342,369.8315548780488,5248,586,315,670,414,84,99,13,208,4,0,robot
212,soccer_ball_001,soccer_ball,698.3511450381679,388.030534351145,262,690,379,708,397,18,18,13,208,4,0,small orange ball
213,robot_001,robot,624.7878277153558,369.48333333333335,5340,583,315,668,413,85,98,13,208,5,0,robot
213,soccer_ball_001,soccer_ball,698.3636363636364,387.93939393939394,264,690,379,708,397,18,18,13,208,5,0,small orange ball
214,robot_001,robot,616.8101051840721,369.9549211119459,5324,576,315,661,414,85,99,13,208,6,0,robot
214,soccer_ball_001,soccer_ball,698.3911439114391,388.1070110701107,271,690,379,708,398,18,19,13,208,6,0,small orange ball
215,robot_001,robot,611.4970138111236,370.49589399029486,5358,570,315,655,415,85,100,13,208,7,0,robot
215,soccer_ball_001,soccer_ball,698.4428044280443,387.8745387453874,271,690,379,708,397,18,18,13,208,7,0,small orange ball
216,robot_001,robot,606.5941758446892,371.5295874556655,5357,565,315,650,416,85,101,13,208,8,0,robot
